,label(proba_1>=0.100000),proba_0,proba_1
sp|P38080|AKL1_YEAST Serine/threonine-protein kinase AKL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AKL1 PE=1 SV=1,1.0,0.5,0.5
sp|P38086|RDH54_YEAST DNA repair and recombination protein RDH54 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDH54 PE=1 SV=4,1.0,0.125,0.875
sp|P38110|ATM_YEAST Serine/threonine-protein kinase TEL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEL1 PE=1 SV=3,1.0,0.0,1.0
sp|P38111|ATR_YEAST Serine/threonine-protein kinase MEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MEC1 PE=1 SV=1,1.0,0.125,0.875
sp|P38112|MAK5_YEAST ATP-dependent RNA helicase MAK5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK5 PE=1 SV=1,1.0,0.0,1.0
sp|P38132|MCM7_YEAST DNA replication licensing factor MCM7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCM7 PE=1 SV=4,1.0,0.6875,0.3125
sp|P38135|FADK_ECOLI Medium-chain fatty-acid--CoA ligase OS=Escherichia coli (strain K12) OX=83333 GN=fadK PE=1 SV=4,1.0,0.38461538461538464,0.6153846153846154
sp|P38137|FAT2_YEAST Oxalate--CoA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCS60 PE=1 SV=1,1.0,0.75,0.25
sp|P38140|ERT1_YEAST Transcription activator of gluconeogenesis ERT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERT1 PE=1 SV=1,1.0,0.75,0.25
sp|P38144|ISW1_YEAST ISWI chromatin-remodeling complex ATPase ISW1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISW1 PE=1 SV=2,1.0,0.125,0.875
sp|P38146|YPT10_YEAST GTP-binding protein YPT10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT10 PE=1 SV=2,1.0,0.35714285714285715,0.6428571428571429
sp|P38147|CHK1_YEAST Serine/threonine-protein kinase CHK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHK1 PE=1 SV=1,1.0,0.0,1.0
sp|P38149|DUG2_YEAST Probable di- and tripeptidase DUG2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUG2 PE=1 SV=1,1.0,0.125,0.875
sp|P38169|KMO_YEAST Kynurenine 3-monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNA4 PE=1 SV=1,1.0,0.75,0.25
sp|P38207|APN2_YEAST DNA-(apurinic or apyrimidinic site) endonuclease 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APN2 PE=1 SV=1,1.0,0.75,0.25
sp|P38225|FAT1_YEAST Very long-chain fatty acid transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAT1 PE=1 SV=2,1.0,0.75,0.25
sp|P38237|UBP14_YEAST Ubiquitin carboxyl-terminal hydrolase 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP14 PE=1 SV=2,1.0,0.6875,0.3125
sp|P38244|PFF1_YEAST Vacuolar membrane protease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFF1 PE=1 SV=3,1.0,0.0,1.0
sp|P38251|RFC5_YEAST Replication factor C subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC5 PE=1 SV=1,1.0,0.0,1.0
sp|P38257|MMS4_YEAST Crossover junction endonuclease MMS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS4 PE=1 SV=2,1.0,0.0,1.0
"sp|P38289|EXO5_YEAST Exonuclease V, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXO5 PE=1 SV=1",1.0,0.125,0.875
sp|P38297|FZO1_YEAST Mitofusin FZO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FZO1 PE=1 SV=1,1.0,0.125,0.875
"sp|P38323|CLPX_YEAST ATP-dependent clpX-like chaperone, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCX1 PE=1 SV=1",1.0,0.75,0.25
sp|P38339|RGD1_YEAST RHO GTPase-activating protein RGD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RGD1 PE=1 SV=1,1.0,0.5,0.5
sp|P38344|REI1_YEAST Cytoplasmic 60S subunit biogenesis factor REI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REI1 PE=1 SV=3,1.0,0.75,0.25
sp|P38360|ATU1_YEAST P-type cation-transporting ATPase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCA1 PE=1 SV=2,1.0,0.6875,0.3125
sp|P38398|BRCA1_HUMAN Breast cancer type 1 susceptibility protein OS=Homo sapiens OX=9606 GN=BRCA1 PE=1 SV=2,1.0,0.6875,0.3125
sp|P38420|NRPB2_ARATH DNA-directed RNA polymerase II subunit 2 OS=Arabidopsis thaliana OX=3702 GN=NRPB2 PE=1 SV=2,1.0,0.0,1.0
sp|P38431|IF5_YEAST Eukaryotic translation initiation factor 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF5 PE=1 SV=1,1.0,0.75,0.25
sp|P38446|NUCA_NOSS1 Nuclease OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=nucA PE=1 SV=1,1.0,0.75,0.25
"sp|P38447|NUCG_BOVIN Endonuclease G, mitochondrial OS=Bos taurus OX=9913 GN=ENDOG PE=1 SV=1",1.0,0.5,0.5
sp|P38489|NFSB_ECOLI Oxygen-insensitive NAD(P)H nitroreductase OS=Escherichia coli (strain K12) OX=83333 GN=nfsB PE=1 SV=1,1.0,0.75,0.25
sp|P38502|ACKA_METTE Acetate kinase OS=Methanosarcina thermophila OX=2210 GN=ackA PE=1 SV=1,1.0,0.75,0.25
sp|P38506|XNI_ECOLI Flap endonuclease Xni OS=Escherichia coli (strain K12) OX=83333 GN=ygdG PE=1 SV=3,0.0,1.0,0.0
sp|P38570|ITAE_HUMAN Integrin alpha-E OS=Homo sapiens OX=9606 GN=ITGAE PE=1 SV=3,1.0,0.6875,0.3125
sp|P38623|RCK2_YEAST Serine/threonine-protein kinase RCK2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCK2 PE=1 SV=3,1.0,0.125,0.875
sp|P38628|AGM1_YEAST Phosphoacetylglucosamine mutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCM1 PE=1 SV=2,1.0,0.1,0.9
sp|P38630|RFC1_YEAST Replication factor C subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC1 PE=1 SV=1,1.0,0.75,0.25
sp|P38632|NSE2_YEAST E3 SUMO-protein ligase MMS21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS21 PE=1 SV=2,1.0,0.75,0.25
sp|P38691|KSP1_YEAST Serine/threonine-protein kinase KSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KSP1 PE=1 SV=1,1.0,0.125,0.875
sp|P38692|KIC1_YEAST Serine/threonine-protein kinase KIC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KIC1 PE=1 SV=1,1.0,0.125,0.875
sp|P38704|STP2_YEAST Transcription factor STP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STP2 PE=1 SV=1,1.0,0.125,0.875
sp|P38710|INM1_YEAST Inositol monophosphatase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INM1 PE=1 SV=1,1.0,0.75,0.25
sp|P38712|RRP3_YEAST ATP-dependent rRNA helicase RRP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP3 PE=1 SV=2,1.0,0.75,0.25
sp|P38766|RRM3_YEAST ATP-dependent DNA helicase RRM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRM3 PE=1 SV=1,1.0,0.125,0.875
sp|P38781|RSC30_YEAST Chromatin structure-remodeling complex protein RSC30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSC30 PE=1 SV=2,1.0,0.75,0.25
"sp|P38797|PP2C7_YEAST Protein phosphatase 2C homolog 7, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTC7 PE=1 SV=2",1.0,0.75,0.25
sp|P38806|YNG2_YEAST Chromatin modification-related protein YNG2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNG2 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P38810|SFB3_YEAST SED5-binding protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFB3 PE=1 SV=1,1.0,0.75,0.25
sp|P38836|ECM14_YEAST Inactive metallocarboxypeptidase ECM14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM14 PE=1 SV=1,1.0,0.75,0.25
sp|P38838|WSS1_YEAST DNA-dependent metalloprotease WSS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WSS1 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P38840|ARO9_YEAST Aromatic amino acid aminotransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO9 PE=1 SV=3,1.0,0.125,0.875
sp|P38856|AP18A_YEAST Clathrin coat assembly protein AP180A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAP1801 PE=1 SV=1,1.0,0.75,0.25
sp|P38859|DNA2_YEAST DNA replication ATP-dependent helicase/nuclease DNA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DNA2 PE=1 SV=1,1.0,0.125,0.875
"sp|P38860|MTG2_YEAST GTPase MTG2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTG2 PE=1 SV=2",1.0,0.75,0.25
sp|P38878|LNP_YEAST Endoplasmic reticulum junction formation protein lunapark OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LNP1 PE=1 SV=1,1.0,0.75,0.25
sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,1.0,0.75,0.25
sp|P38888|MNL1_YEAST ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNL1 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",1.0,0.9,0.1
sp|P38920|MLH1_YEAST DNA mismatch repair protein MLH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLH1 PE=1 SV=2,1.0,0.0,1.0
sp|P38925|SMF1_YEAST Manganese transporter SMF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMF1 PE=1 SV=2,1.0,0.0,1.0
sp|P38928|AXL2_YEAST Axial budding pattern protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AXL2 PE=1 SV=1,1.0,0.125,0.875
sp|P38929|ATC2_YEAST Calcium-transporting ATPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMC1 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P38935|SMBP2_HUMAN DNA-binding protein SMUBP-2 OS=Homo sapiens OX=9606 GN=IGHMBP2 PE=1 SV=3,1.0,0.6875,0.3125
sp|P38936|CDN1A_HUMAN Cyclin-dependent kinase inhibitor 1 OS=Homo sapiens OX=9606 GN=CDKN1A PE=1 SV=3,0.0,1.0,0.0
sp|P38953|RAD55_YEAST DNA repair protein RAD55 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD55 PE=1 SV=1,1.0,0.75,0.25
sp|P38970|HAL5_YEAST Serine/threonine-protein kinase HAL5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAL5 PE=1 SV=2,1.0,0.38461538461538464,0.6153846153846154
sp|P38987|TEM1_YEAST Protein TEM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEM1 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|P38990|SAK1_YEAST SNF1-activating kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAK1 PE=1 SV=1,1.0,0.5,0.5
sp|P38991|IPL1_YEAST Spindle assembly checkpoint kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPL1 PE=1 SV=1,1.0,0.9,0.1
sp|P38992|SUR2_YEAST Sphingolipid C4-hydroxylase SUR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUR2 PE=1 SV=1,1.0,0.125,0.875
sp|P38993|FET3_YEAST Iron transport multicopper oxidase FET3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FET3 PE=1 SV=2,1.0,0.125,0.875
sp|P38994|MSS4_YEAST Phosphatidylinositol 4-phosphate 5-kinase MSS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS4 PE=1 SV=2,1.0,0.75,0.25
sp|P38995|ATU2_YEAST Copper-transporting ATPase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCC2 PE=1 SV=1,1.0,0.0,1.0
sp|P39001|UME6_YEAST Transcriptional regulatory protein UME6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UME6 PE=1 SV=2,1.0,0.5,0.5
sp|P39008|POP2_YEAST Poly(A) ribonuclease POP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POP2 PE=1 SV=2,1.0,0.75,0.25
sp|P39009|DUN1_YEAST DNA damage response protein kinase DUN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUN1 PE=1 SV=1,1.0,0.75,0.25
sp|P39013|END3_YEAST Actin cytoskeleton-regulatory complex protein END3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=END3 PE=1 SV=1,1.0,0.5,0.5
sp|P39061|COIA1_MOUSE Collagen alpha-1(XVIII) chain OS=Mus musculus OX=10090 GN=Col18a1 PE=1 SV=4,1.0,0.75,0.25
sp|P39062|ACSA_BACSU Acetyl-coenzyme A synthetase OS=Bacillus subtilis (strain 168) OX=224308 GN=acsA PE=1 SV=1,1.0,0.125,0.875
sp|P39070|CLPQ_BACSU ATP-dependent protease subunit ClpQ OS=Bacillus subtilis (strain 168) OX=224308 GN=clpQ PE=1 SV=1,1.0,0.75,0.25
sp|P39073|SSN3_YEAST Meiotic mRNA stability protein kinase SSN3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSN3 PE=1 SV=3,1.0,0.75,0.25
sp|P39083|RGA1_YEAST Rho-type GTPase-activating protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RGA1 PE=1 SV=1,1.0,0.125,0.875
sp|P39104|PIK1_YEAST Phosphatidylinositol 4-kinase PIK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIK1 PE=1 SV=1,1.0,0.5,0.5
sp|P39109|YCFI_YEAST Metal resistance protein YCF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCF1 PE=1 SV=2,1.0,0.75,0.25
sp|P39115|VMLR_BACSU Ribosome protection protein VmlR OS=Bacillus subtilis (strain 168) OX=224308 GN=vmlR PE=1 SV=2,1.0,0.75,0.25
sp|P39116|PLY_BACSU Pectate lyase OS=Bacillus subtilis (strain 168) OX=224308 GN=pel PE=1 SV=1,1.0,0.75,0.25
sp|P39135|SFP_BACSU 4'-phosphopantetheinyl transferase Sfp OS=Bacillus subtilis (strain 168) OX=224308 GN=sfp PE=1 SV=2,1.0,0.75,0.25
sp|P39185|NAPA_CUPNH Periplasmic nitrate reductase OS=Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666 GN=napA PE=1 SV=2,1.0,0.5,0.5
sp|P39205|CIN_DROME Molybdenum cofactor synthesis protein cinnamon OS=Drosophila melanogaster OX=7227 GN=cin PE=1 SV=3,1.0,0.6875,0.3125
sp|P39286|RSGA_ECOLI Small ribosomal subunit biogenesis GTPase RsgA OS=Escherichia coli (strain K12) OX=83333 GN=rsgA PE=1 SV=2,1.0,0.35714285714285715,0.6428571428571429
sp|P39377|IADA_ECOLI Isoaspartyl dipeptidase OS=Escherichia coli (strain K12) OX=83333 GN=iadA PE=1 SV=1,1.0,0.125,0.875
sp|P39428|TRAF1_MOUSE TNF receptor-associated factor 1 OS=Mus musculus OX=10090 GN=Traf1 PE=1 SV=2,1.0,0.5,0.5
sp|P39429|TRAF2_MOUSE TNF receptor-associated factor 2 OS=Mus musculus OX=10090 GN=Traf2 PE=1 SV=1,1.0,0.1,0.9
sp|P39453|TORS_ECOLI Sensor protein TorS OS=Escherichia coli (strain K12) OX=83333 GN=torS PE=1 SV=4,1.0,0.9,0.1
sp|P39518|LCF2_YEAST Long-chain-fatty-acid--CoA ligase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAA2 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P39524|ATC3_YEAST Probable phospholipid-transporting ATPase DRS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DRS2 PE=1 SV=2,1.0,0.125,0.875
"sp|P39533|ACON2_YEAST Homocitrate dehydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACO2 PE=1 SV=1",1.0,0.5,0.5
sp|P39593|THIM_BACSU Hydroxyethylthiazole kinase OS=Bacillus subtilis (strain 168) OX=224308 GN=thiM PE=1 SV=1,1.0,0.75,0.25
sp|P39594|THIE_BACSU Thiamine-phosphate synthase OS=Bacillus subtilis (strain 168) OX=224308 GN=thiE PE=1 SV=1,1.0,0.75,0.25
sp|P39610|PDXK_BACSU Pyridoxine kinase OS=Bacillus subtilis (strain 168) OX=224308 GN=pdxK PE=1 SV=1,1.0,0.75,0.25
sp|P39639|BACB_BACSU H2HPP isomerase OS=Bacillus subtilis (strain 168) OX=224308 GN=bacB PE=1 SV=1,1.0,0.75,0.25
sp|P39641|BACD_BACSU Alanine--anticapsin ligase OS=Bacillus subtilis (strain 168) OX=224308 GN=bacD PE=1 SV=1,1.0,0.5,0.5
sp|P39662|HMP_CUPNH Flavohemoprotein OS=Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666 GN=hmp PE=1 SV=2,1.0,0.125,0.875
sp|P39702|VPS8_YEAST Vacuolar protein sorting-associated protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS8 PE=1 SV=2,1.0,0.6875,0.3125
sp|P39720|OAF1_YEAST Oleate-activated transcription factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OAF1 PE=1 SV=3,1.0,0.0,1.0
sp|P39722|GEM1_YEAST Mitochondrial Rho GTPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GEM1 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P39768|OPA_DROME Pair-rule protein odd-paired OS=Drosophila melanogaster OX=7227 GN=opa PE=1 SV=2,1.0,0.6875,0.3125
sp|P39769|PHP_DROME Polyhomeotic-proximal chromatin protein OS=Drosophila melanogaster OX=7227 GN=ph-p PE=1 SV=2,1.0,0.5,0.5
sp|P39770|SALM_DROME Homeotic protein spalt-major OS=Drosophila melanogaster OX=7227 GN=salm PE=1 SV=3,1.0,0.5,0.5
sp|P39793|PBPA_BACSU Penicillin-binding protein 1A/1B OS=Bacillus subtilis (strain 168) OX=224308 GN=ponA PE=1 SV=1,1.0,0.5,0.5
sp|P39838|RCSD_ECOLI Phosphotransferase RcsD OS=Escherichia coli (strain K12) OX=83333 GN=rcsD PE=1 SV=3,1.0,0.125,0.875
sp|P39875|EXO1_YEAST Exodeoxyribonuclease 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXO1 PE=1 SV=2,1.0,0.0,1.0
sp|P39926|SSO2_YEAST Protein SSO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSO2 PE=1 SV=2,1.0,0.125,0.875
sp|P39928|SLN1_YEAST Osmosensing histidine protein kinase SLN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLN1 PE=1 SV=1,1.0,0.0,1.0
sp|P39943|MIG3_YEAST Transcription corepressor MIG3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIG3 PE=1 SV=1,1.0,0.5,0.5
sp|P39956|RPH1_YEAST DNA damage-responsive transcriptional repressor RPH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPH1 PE=1 SV=1,1.0,0.6875,0.3125
sp|P39986|SPF1_YEAST Endoplasmic reticulum transmembrane helix translocase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPF1 PE=1 SV=1,1.0,0.125,0.875
sp|P40009|YND1_YEAST Golgi apyrase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YND1 PE=1 SV=1,1.0,0.125,0.875
sp|P40010|NUG1_YEAST Nuclear GTP-binding protein NUG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUG1 PE=1 SV=1,1.0,0.75,0.25
sp|P40011|RRAAH_YEAST 4-hydroxy-4-methyl-2-oxoglutarate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YER010C PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|P40015|ISC1_YEAST Inositol phosphosphingolipids phospholipase C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISC1 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P40028|YEN1_YEAST Holliday junction resolvase YEN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEN1 PE=1 SV=2,1.0,0.38461538461538464,0.6153846153846154
"sp|P40032|TPA1_YEAST Prolyl 3,4-dihydroxylase TPA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPA1 PE=1 SV=1",1.0,0.6875,0.3125
sp|P40034|JHD1_YEAST JmjC domain-containing histone demethylation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=JHD1 PE=1 SV=1,1.0,0.75,0.25
sp|P40051|ICP55_YEAST Intermediate cleaving peptidase 55 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ICP55 PE=1 SV=1,1.0,0.75,0.25
sp|P40072|SLX8_YEAST E3 ubiquitin-protein ligase complex SLX5-SLX8 subunit SLX8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLX8 PE=1 SV=1,1.0,0.75,0.25
sp|P40084|RTR1_YEAST RNA polymerase II subunit B1 CTD phosphatase RTR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTR1 PE=1 SV=1,1.0,0.6875,0.3125
sp|P40106|GPP2_YEAST Glycerol-1-phosphate phosphohydrolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP2 PE=1 SV=1,1.0,0.75,0.25
sp|P40136|CYAA_BACAN Calmodulin-sensitive adenylate cyclase OS=Bacillus anthracis OX=1392 GN=cya PE=1 SV=1,1.0,0.125,0.875
sp|P40145|ADCY8_HUMAN Adenylate cyclase type 8 OS=Homo sapiens OX=9606 GN=ADCY8 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|P40160|RIO2_YEAST Serine/threonine-protein kinase RIO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIO2 PE=1 SV=1,0.0,1.0,0.0
sp|P40191|PDXK_ECOLI Pyridoxine/pyridoxal/pyridoxamine kinase OS=Escherichia coli (strain K12) OX=83333 GN=pdxK PE=1 SV=2,1.0,0.75,0.25
sp|P40193|PTSJ_SALTY Vitamin B6 salvage pathway transcriptional repressor PtsJ OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=ptsJ PE=1 SV=1,1.0,0.9,0.1
sp|P40202|CCS1_YEAST Superoxide dismutase 1 copper chaperone OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCS1 PE=1 SV=1,1.0,0.0,1.0
sp|P40318|DOA10_YEAST ERAD-associated E3 ubiquitin-protein ligase DOA10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSM4 PE=1 SV=1,1.0,0.125,0.875
"sp|P40329|SYRC_RAT Arginine--tRNA ligase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Rars1 PE=1 SV=2",1.0,0.38461538461538464,0.6153846153846154
sp|P40332|IOLX_BACSU scyllo-inositol 2-dehydrogenase (NAD(+)) OS=Bacillus subtilis (strain 168) OX=224308 GN=iolX PE=1 SV=2,1.0,0.0,1.0
sp|P40340|ATAD2_YEAST ATPase histone chaperone YTA7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA7 PE=1 SV=2,1.0,0.125,0.875
sp|P40341|YTA12_YEAST Mitochondrial respiratory chain complexes assembly protein YTA12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA12 PE=1 SV=2,1.0,0.6875,0.3125
sp|P40343|VPS27_YEAST Vacuolar protein sorting-associated protein 27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS27 PE=1 SV=3,1.0,0.5,0.5
sp|P40352|RAD26_YEAST DNA repair and recombination protein RAD26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD26 PE=1 SV=1,1.0,0.125,0.875
